,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,BLK_home,PF_home,STL_home,TO_home,BLK_away,PF_away,STL_away,TO_away,HOME_TEAM,VISITOR_TEAM
20844,2013,112.0,0.511,0.7140000000000001,0.429,29.0,39.0,119.0,0.488,0.789,0.391,21.0,46.0,0,1.0,25.0,8.0,11.0,4.0,16.0,5.0,10.0,Mavericks,Clippers
20845,2012,109.0,0.488,0.852,0.261,23.0,42.0,102.0,0.447,0.64,0.303,19.0,44.0,1,7.0,21.0,12.0,15.0,4.0,24.0,6.0,17.0,Mavericks,Clippers
20846,2011,75.0,0.39,0.588,0.217,14.0,38.0,94.0,0.47,0.41700000000000004,0.344,16.0,49.0,0,4.0,10.0,4.0,12.0,2.0,14.0,10.0,10.0,Mavericks,Clippers
20847,2011,96.0,0.44299999999999995,0.7140000000000001,0.33299999999999996,21.0,36.0,92.0,0.446,0.64,0.37,22.0,50.0,1,1.0,21.0,11.0,11.0,6.0,21.0,7.0,19.0,Mavericks,Clippers
20848,2010,107.0,0.506,0.607,0.267,25.0,42.0,96.0,0.5,0.7,0.33299999999999996,22.0,36.0,1,4.0,19.0,13.0,17.0,6.0,23.0,12.0,21.0,Mavericks,Clippers
20849,2010,112.0,0.5,0.9329999999999999,0.41700000000000004,18.0,30.0,105.0,0.557,0.607,0.5,22.0,34.0,1,4.0,24.0,5.0,14.0,2.0,22.0,6.0,22.0,Mavericks,Clippers
20850,2009,106.0,0.462,0.737,0.4,24.0,44.0,96.0,0.379,0.767,0.28,20.0,50.0,1,7.0,16.0,9.0,8.0,4.0,17.0,4.0,11.0,Mavericks,Clippers
20851,2008,107.0,0.47100000000000003,0.895,0.28600000000000003,29.0,37.0,102.0,0.4320000000000001,0.775,0.41200000000000003,16.0,47.0,1,6.0,27.0,8.0,9.0,5.0,21.0,4.0,16.0,Mavericks,Clippers
20852,2008,100.0,0.44799999999999995,0.737,0.348,21.0,44.0,98.0,0.494,0.8,0.28600000000000003,21.0,42.0,1,6.0,11.0,8.0,9.0,8.0,19.0,5.0,13.0,Mavericks,Clippers
20853,2007,103.0,0.439,0.8390000000000001,0.294,16.0,50.0,90.0,0.442,0.792,0.188,15.0,36.0,1,1.0,20.0,9.0,14.0,5.0,21.0,8.0,15.0,Mavericks,Clippers
20854,2007,102.0,0.551,0.7829999999999999,0.5,21.0,40.0,89.0,0.43,0.632,0.231,24.0,38.0,1,4.0,19.0,5.0,14.0,5.0,20.0,8.0,10.0,Mavericks,Clippers
20855,2006,96.0,0.5,0.862,0.625,17.0,33.0,86.0,0.47200000000000003,1.0,0.222,23.0,34.0,1,4.0,18.0,10.0,13.0,4.0,23.0,8.0,15.0,Mavericks,Clippers
20856,2006,115.0,0.512,0.762,0.556,25.0,44.0,83.0,0.41200000000000003,0.9259999999999999,0.222,16.0,33.0,1,4.0,20.0,5.0,10.0,2.0,19.0,7.0,12.0,Mavericks,Clippers
20857,2005,71.0,0.371,0.545,0.2,6.0,41.0,85.0,0.47200000000000003,0.789,0.2,13.0,46.0,0,8.0,19.0,8.0,10.0,5.0,24.0,7.0,14.0,Mavericks,Clippers
20858,2005,93.0,0.429,0.722,0.125,16.0,44.0,91.0,0.462,0.722,0.429,15.0,40.0,1,3.0,17.0,10.0,17.0,12.0,26.0,13.0,18.0,Mavericks,Clippers
20859,2005,80.0,0.38799999999999996,0.7140000000000001,0.429,18.0,43.0,99.0,0.48100000000000004,0.833,0.6,22.0,43.0,0,8.0,19.0,4.0,13.0,10.0,21.0,7.0,8.0,Mavericks,Clippers
20860,2004,99.0,0.488,0.7859999999999999,0.444,23.0,41.0,77.0,0.35,0.875,0.0,18.0,47.0,1,6.0,21.0,11.0,10.0,4.0,19.0,3.0,15.0,Mavericks,Clippers
20861,2003,116.0,0.494,0.857,0.353,28.0,48.0,91.0,0.41700000000000004,0.69,0.182,18.0,34.0,1,8.0,22.0,3.0,12.0,5.0,19.0,9.0,11.0,Mavericks,Clippers
20862,2003,105.0,0.433,0.621,0.391,23.0,46.0,115.0,0.473,0.769,0.35,25.0,55.0,0,8.0,24.0,5.0,15.0,8.0,28.0,9.0,17.0,Mavericks,Clippers
20863,2019,99.0,0.38,0.8,0.289,16.0,46.0,114.0,0.423,0.7,0.33299999999999996,22.0,56.0,0,2.0,21.0,12.0,20.0,3.0,27.0,12.0,14.0,Mavericks,Clippers
20864,2018,106.0,0.469,0.69,0.294,21.0,48.0,98.0,0.363,0.759,0.278,19.0,41.0,1,6.0,25.0,5.0,11.0,4.0,26.0,4.0,7.0,Mavericks,Clippers
20865,2018,114.0,0.442,0.846,0.348,20.0,64.0,110.0,0.442,0.773,0.375,23.0,44.0,1,5.0,21.0,6.0,16.0,5.0,22.0,9.0,10.0,Mavericks,Clippers
20866,2017,108.0,0.456,0.769,0.457,24.0,54.0,82.0,0.349,0.696,0.273,16.0,38.0,1,7.0,20.0,4.0,15.0,6.0,20.0,8.0,10.0,Mavericks,Clippers
20867,2016,97.0,0.46299999999999997,0.667,0.34600000000000003,26.0,34.0,95.0,0.45,0.667,0.33299999999999996,18.0,45.0,1,4.0,18.0,11.0,9.0,2.0,16.0,6.0,17.0,Mavericks,Clippers
20868,2016,104.0,0.452,0.9440000000000001,0.45799999999999996,23.0,44.0,124.0,0.506,0.742,0.469,26.0,43.0,0,3.0,24.0,7.0,16.0,4.0,17.0,11.0,9.0,Mavericks,Clippers
20869,2015,90.0,0.37,0.813,0.16,15.0,51.0,109.0,0.47,0.655,0.375,18.0,48.0,0,1.0,19.0,5.0,15.0,7.0,25.0,10.0,9.0,Mavericks,Clippers
20870,2015,118.0,0.5529999999999999,0.767,0.45799999999999996,23.0,44.0,108.0,0.43,0.667,0.444,21.0,41.0,1,3.0,29.0,8.0,13.0,2.0,24.0,4.0,10.0,Mavericks,Clippers
20871,2014,129.0,0.607,0.688,0.5710000000000001,31.0,43.0,99.0,0.5,0.41700000000000004,0.375,27.0,32.0,1,2.0,16.0,11.0,15.0,2.0,17.0,9.0,15.0,Mavericks,Clippers
20872,2014,98.0,0.40700000000000003,0.733,0.294,19.0,47.0,115.0,0.446,0.828,0.33299999999999996,21.0,53.0,0,3.0,26.0,2.0,12.0,3.0,25.0,8.0,6.0,Mavericks,Clippers
20873,2013,103.0,0.506,0.7240000000000001,0.14300000000000002,17.0,30.0,112.0,0.556,0.622,0.429,27.0,44.0,0,4.0,28.0,10.0,12.0,7.0,19.0,7.0,18.0,Pistons,Clippers
20874,2012,76.0,0.408,0.579,0.35,15.0,34.0,88.0,0.449,0.765,0.22699999999999998,19.0,42.0,0,7.0,17.0,4.0,15.0,5.0,15.0,9.0,11.0,Pistons,Clippers
20875,2010,88.0,0.402,0.667,0.28600000000000003,19.0,35.0,109.0,0.568,0.5379999999999999,0.526,31.0,45.0,0,4.0,15.0,6.0,14.0,3.0,16.0,9.0,17.0,Pistons,Clippers
20876,2009,96.0,0.396,0.727,0.47100000000000003,21.0,43.0,104.0,0.5870000000000001,0.8,0.2,26.0,35.0,0,0.0,28.0,4.0,11.0,9.0,19.0,6.0,9.0,Pistons,Clippers
20877,2008,108.0,0.557,0.7140000000000001,0.5,27.0,37.0,90.0,0.493,0.789,0.455,20.0,32.0,1,3.0,16.0,6.0,6.0,4.0,13.0,1.0,12.0,Pistons,Clippers
20878,2007,103.0,0.483,0.667,0.41200000000000003,27.0,53.0,79.0,0.35100000000000003,0.857,0.231,12.0,33.0,1,5.0,19.0,3.0,12.0,3.0,19.0,2.0,12.0,Pistons,Clippers
20879,2006,92.0,0.466,0.679,0.278,21.0,45.0,74.0,0.324,0.76,0.318,14.0,46.0,1,6.0,17.0,3.0,10.0,2.0,25.0,6.0,9.0,Pistons,Clippers
20880,2005,97.0,0.465,0.774,0.368,20.0,34.0,87.0,0.46799999999999997,0.722,0.0,18.0,41.0,1,5.0,18.0,4.0,7.0,4.0,27.0,3.0,9.0,Pistons,Clippers
20881,2004,97.0,0.494,0.8,0.35700000000000004,26.0,38.0,84.0,0.449,0.917,0.3,21.0,35.0,1,3.0,16.0,8.0,16.0,2.0,16.0,9.0,17.0,Pistons,Clippers
20882,2003,108.0,0.48100000000000004,0.6920000000000001,0.389,29.0,34.0,99.0,0.513,0.909,0.2,23.0,40.0,1,6.0,22.0,18.0,10.0,2.0,29.0,6.0,22.0,Pistons,Clippers
20883,2018,101.0,0.42200000000000004,0.7,0.405,21.0,38.0,111.0,0.488,0.618,0.5,22.0,47.0,0,4.0,27.0,6.0,14.0,4.0,24.0,5.0,12.0,Pistons,Clippers
20884,2017,95.0,0.409,0.765,0.32299999999999995,22.0,40.0,108.0,0.462,0.9329999999999999,0.33299999999999996,23.0,57.0,0,5.0,16.0,5.0,9.0,3.0,16.0,6.0,9.0,Pistons,Clippers
20885,2016,108.0,0.522,0.7140000000000001,0.474,26.0,42.0,97.0,0.479,0.769,0.33299999999999996,26.0,33.0,1,0.0,22.0,7.0,10.0,5.0,16.0,4.0,14.0,Pistons,Clippers
20886,2015,103.0,0.41600000000000004,0.742,0.316,17.0,54.0,105.0,0.45399999999999996,0.733,0.316,29.0,39.0,0,0.0,21.0,8.0,18.0,4.0,22.0,9.0,10.0,Pistons,Clippers
20887,2014,98.0,0.449,0.75,0.37,18.0,38.0,104.0,0.474,0.9470000000000001,0.429,21.0,39.0,0,4.0,17.0,8.0,15.0,3.0,19.0,9.0,15.0,Pistons,Clippers
20888,2013,85.0,0.43799999999999994,0.625,0.154,22.0,46.0,88.0,0.39,0.9129999999999999,0.35,19.0,40.0,0,9.0,16.0,10.0,13.0,8.0,11.0,4.0,15.0,Hornets,Lakers
20889,2012,93.0,0.4270000000000001,0.684,0.28600000000000003,30.0,46.0,100.0,0.45,0.8,0.308,23.0,46.0,0,4.0,20.0,10.0,10.0,10.0,17.0,6.0,13.0,Hornets,Lakers
20890,2010,109.0,0.512,0.81,0.381,28.0,37.0,89.0,0.43799999999999994,0.8,0.158,24.0,42.0,1,1.0,15.0,6.0,8.0,4.0,24.0,5.0,12.0,Hornets,Lakers
20891,2009,98.0,0.514,0.741,0.5,22.0,41.0,83.0,0.363,0.733,0.16699999999999998,15.0,41.0,1,8.0,24.0,13.0,19.0,3.0,20.0,11.0,20.0,Hornets,Lakers
20892,2008,94.0,0.515,0.773,0.41200000000000003,25.0,40.0,84.0,0.392,0.667,0.28600000000000003,22.0,42.0,1,9.0,12.0,6.0,16.0,4.0,21.0,8.0,10.0,Hornets,Lakers
20893,2007,97.0,0.5,0.706,0.385,20.0,35.0,106.0,0.5,0.853,0.389,24.0,34.0,0,4.0,23.0,5.0,15.0,7.0,18.0,13.0,13.0,Hornets,Lakers
20894,2006,133.0,0.42,0.868,0.273,26.0,64.0,124.0,0.46,0.75,0.278,16.0,56.0,1,5.0,32.0,6.0,15.0,11.0,30.0,8.0,17.0,Hornets,Lakers
20895,2005,112.0,0.48100000000000004,0.722,0.5329999999999999,24.0,39.0,102.0,0.4320000000000001,0.789,0.364,21.0,46.0,1,3.0,29.0,17.0,16.0,3.0,30.0,11.0,23.0,Hornets,Lakers
20896,2004,116.0,0.542,0.821,0.33299999999999996,31.0,34.0,117.0,0.544,0.773,0.5,29.0,38.0,0,2.0,21.0,7.0,5.0,2.0,20.0,4.0,13.0,Hornets,Lakers
20897,2018,100.0,0.424,0.833,0.24100000000000002,22.0,38.0,128.0,0.5329999999999999,0.667,0.41200000000000003,34.0,52.0,0,6.0,19.0,3.0,18.0,6.0,20.0,12.0,15.0,Hornets,Lakers
20898,2017,99.0,0.441,0.643,0.32,21.0,43.0,110.0,0.506,0.7140000000000001,0.33299999999999996,24.0,46.0,0,3.0,21.0,7.0,11.0,5.0,21.0,7.0,14.0,Hornets,Lakers
20899,2016,117.0,0.457,0.833,0.44,30.0,44.0,113.0,0.489,0.818,0.485,29.0,40.0,1,2.0,13.0,5.0,10.0,12.0,20.0,5.0,12.0,Hornets,Lakers
20900,2015,108.0,0.483,0.727,0.24,28.0,46.0,98.0,0.41200000000000003,0.826,0.31,24.0,41.0,1,6.0,16.0,7.0,10.0,4.0,17.0,7.0,11.0,Hornets,Lakers
20901,2014,104.0,0.494,0.677,0.385,30.0,42.0,103.0,0.45299999999999996,0.905,0.353,24.0,41.0,1,5.0,17.0,10.0,11.0,4.0,21.0,6.0,11.0,Hornets,Lakers
20902,2013,143.0,0.6709999999999999,0.825,0.444,33.0,49.0,107.0,0.431,0.8,0.28,22.0,26.0,1,2.0,14.0,6.0,21.0,2.0,30.0,15.0,8.0,Timberwolves,Lakers
20903,2013,109.0,0.446,0.711,0.47100000000000003,28.0,53.0,99.0,0.418,0.885,0.47600000000000003,25.0,38.0,1,5.0,19.0,8.0,13.0,4.0,25.0,8.0,16.0,Timberwolves,Lakers
20904,2012,117.0,0.46399999999999997,0.733,0.294,23.0,45.0,120.0,0.537,0.579,0.455,27.0,44.0,0,3.0,26.0,15.0,15.0,9.0,25.0,10.0,21.0,Timberwolves,Lakers
20905,2012,100.0,0.461,0.444,0.455,23.0,40.0,111.0,0.424,0.84,0.375,27.0,57.0,0,4.0,18.0,8.0,13.0,6.0,14.0,6.0,12.0,Timberwolves,Lakers
20906,2011,102.0,0.457,0.769,0.4,19.0,34.0,105.0,0.47600000000000003,0.778,0.33299999999999996,22.0,45.0,0,5.0,20.0,9.0,13.0,8.0,16.0,5.0,17.0,Timberwolves,Lakers
20907,2011,101.0,0.385,0.696,0.23800000000000002,19.0,52.0,106.0,0.506,0.7829999999999999,0.42100000000000004,19.0,41.0,0,6.0,19.0,5.0,4.0,7.0,18.0,0.0,11.0,Timberwolves,Lakers
20908,2010,79.0,0.397,0.813,0.25,18.0,39.0,90.0,0.375,0.9259999999999999,0.33299999999999996,12.0,53.0,0,3.0,22.0,9.0,12.0,2.0,17.0,6.0,16.0,Timberwolves,Lakers
20909,2010,95.0,0.396,0.81,0.231,20.0,47.0,112.0,0.47100000000000003,0.846,0.526,30.0,46.0,0,11.0,19.0,7.0,17.0,8.0,22.0,10.0,15.0,Timberwolves,Lakers
20910,2010,111.0,0.541,0.7190000000000001,0.667,26.0,37.0,92.0,0.44299999999999995,0.545,0.28600000000000003,26.0,40.0,1,5.0,25.0,9.0,21.0,4.0,33.0,14.0,22.0,Timberwolves,Lakers
20911,2009,88.0,0.4270000000000001,0.556,0.304,24.0,45.0,97.0,0.442,0.778,0.318,21.0,46.0,0,3.0,19.0,7.0,16.0,9.0,15.0,9.0,12.0,Timberwolves,Lakers
20912,2008,108.0,0.5,0.737,0.4,26.0,35.0,111.0,0.524,0.741,0.385,32.0,36.0,0,3.0,24.0,11.0,19.0,3.0,20.0,12.0,15.0,Timberwolves,Lakers
20913,2008,119.0,0.4270000000000001,0.892,0.267,24.0,43.0,132.0,0.505,0.7879999999999999,0.37,23.0,53.0,0,9.0,26.0,10.0,9.0,7.0,25.0,5.0,12.0,Timberwolves,Lakers
20914,2007,92.0,0.409,0.769,0.316,24.0,44.0,117.0,0.484,0.8,0.28,29.0,51.0,0,2.0,27.0,10.0,16.0,7.0,11.0,10.0,13.0,Timberwolves,Lakers
20915,2007,95.0,0.444,0.667,0.22699999999999998,11.0,37.0,116.0,0.5429999999999999,0.6920000000000001,0.455,28.0,40.0,0,6.0,24.0,7.0,18.0,4.0,20.0,11.0,11.0,Timberwolves,Lakers
20916,2006,117.0,0.424,0.875,0.23800000000000002,29.0,58.0,107.0,0.39799999999999996,0.722,0.259,17.0,46.0,1,6.0,26.0,12.0,20.0,8.0,24.0,17.0,16.0,Timberwolves,Lakers
20917,2006,94.0,0.494,0.813,0.273,25.0,33.0,111.0,0.568,0.579,0.47100000000000003,22.0,36.0,0,3.0,19.0,6.0,11.0,6.0,15.0,6.0,12.0,Timberwolves,Lakers
20918,2005,95.0,0.48700000000000004,0.583,0.556,23.0,42.0,82.0,0.44299999999999995,0.696,0.308,14.0,33.0,1,8.0,19.0,6.0,5.0,6.0,19.0,2.0,12.0,Timberwolves,Lakers
20919,2005,88.0,0.447,0.895,0.2,22.0,39.0,74.0,0.41,0.5710000000000001,0.33299999999999996,17.0,38.0,1,9.0,23.0,6.0,13.0,1.0,22.0,6.0,13.0,Timberwolves,Lakers
20920,2004,96.0,0.46799999999999997,0.81,0.35700000000000004,23.0,32.0,105.0,0.439,0.773,0.457,21.0,45.0,0,3.0,22.0,7.0,10.0,4.0,22.0,3.0,15.0,Timberwolves,Lakers
20921,2003,98.0,0.43799999999999994,0.813,0.142,14.0,42.0,96.0,0.5,0.542,0.24100000000000002,24.0,40.0,1,3.0,22.0,7.0,5.0,5.0,27.0,3.0,12.0,Timberwolves,Lakers
20922,2003,89.0,0.446,0.8420000000000001,0.25,25.0,41.0,71.0,0.368,0.517,0.25,14.0,45.0,1,6.0,25.0,7.0,8.0,3.0,17.0,3.0,11.0,Timberwolves,Lakers
20923,2003,88.0,0.493,0.9329999999999999,0.272,18.0,35.0,97.0,0.474,0.7390000000000001,0.285,29.0,38.0,0,3.0,21.0,4.0,15.0,4.0,16.0,7.0,8.0,Timberwolves,Lakers
20924,2003,96.0,0.45,0.8,0.4,18.0,44.0,86.0,0.436,0.64,0.2,23.0,38.0,1,4.0,28.0,7.0,12.0,2.0,22.0,5.0,14.0,Timberwolves,Lakers
20925,2003,106.0,0.544,0.731,0.125,26.0,47.0,90.0,0.4,0.762,0.16699999999999998,22.0,40.0,1,5.0,22.0,4.0,13.0,2.0,24.0,10.0,9.0,Timberwolves,Lakers
20926,2018,108.0,0.461,0.7140000000000001,0.344,24.0,50.0,86.0,0.368,0.607,0.22699999999999998,20.0,48.0,1,9.0,27.0,10.0,14.0,4.0,20.0,6.0,21.0,Timberwolves,Lakers
20927,2018,124.0,0.429,0.867,0.483,26.0,51.0,120.0,0.47100000000000003,0.667,0.364,24.0,48.0,1,12.0,14.0,11.0,14.0,8.0,24.0,8.0,18.0,Timberwolves,Lakers
20928,2017,119.0,0.467,0.935,0.25,23.0,46.0,111.0,0.457,0.6920000000000001,0.226,19.0,46.0,1,10.0,22.0,5.0,10.0,4.0,26.0,6.0,13.0,Timberwolves,Lakers
20929,2017,114.0,0.494,0.9,0.35,26.0,41.0,96.0,0.447,0.69,0.308,18.0,37.0,1,5.0,24.0,14.0,17.0,4.0,25.0,12.0,24.0,Timberwolves,Lakers
20930,2016,119.0,0.483,0.767,0.47600000000000003,30.0,40.0,104.0,0.47600000000000003,0.938,0.33299999999999996,20.0,42.0,1,5.0,20.0,9.0,10.0,5.0,22.0,4.0,16.0,Timberwolves,Lakers
20931,2016,125.0,0.525,0.667,0.48100000000000004,28.0,44.0,99.0,0.465,0.833,0.33299999999999996,16.0,39.0,1,4.0,19.0,10.0,10.0,5.0,31.0,6.0,17.0,Timberwolves,Lakers
20932,2015,123.0,0.495,0.774,0.368,30.0,47.0,122.0,0.516,0.63,0.391,19.0,40.0,1,4.0,20.0,4.0,14.0,1.0,23.0,9.0,9.0,Timberwolves,Lakers
20933,2014,99.0,0.423,0.9,0.273,14.0,40.0,101.0,0.424,0.9440000000000001,0.231,21.0,48.0,0,5.0,16.0,8.0,17.0,4.0,23.0,8.0,16.0,Timberwolves,Lakers
20934,2014,94.0,0.42200000000000004,0.75,0.3,25.0,46.0,100.0,0.42,0.794,0.294,22.0,45.0,0,3.0,21.0,6.0,14.0,5.0,17.0,10.0,11.0,Timberwolves,Lakers
20935,2013,120.0,0.5660000000000001,0.615,0.526,28.0,52.0,97.0,0.419,0.7829999999999999,0.226,26.0,38.0,1,5.0,17.0,12.0,16.0,0.0,19.0,9.0,14.0,Clippers,Lakers
20936,2013,123.0,0.489,0.743,0.304,24.0,56.0,87.0,0.345,0.893,0.25,18.0,47.0,1,13.0,23.0,16.0,8.0,1.0,26.0,2.0,21.0,Clippers,Lakers
20937,2012,109.0,0.5,0.81,0.381,26.0,50.0,95.0,0.434,0.733,0.292,25.0,36.0,1,1.0,22.0,6.0,10.0,5.0,14.0,6.0,11.0,Clippers,Lakers
20938,2012,107.0,0.5,0.76,0.429,27.0,47.0,102.0,0.461,0.722,0.24,19.0,36.0,1,7.0,31.0,8.0,15.0,6.0,22.0,9.0,12.0,Clippers,Lakers
20939,2012,97.0,0.46799999999999997,0.75,0.2,25.0,38.0,91.0,0.47100000000000003,0.7040000000000001,0.381,23.0,36.0,1,3.0,21.0,17.0,17.0,5.0,24.0,6.0,20.0,Clippers,Lakers
20940,2011,108.0,0.45299999999999996,0.65,0.36,27.0,46.0,113.0,0.518,0.7,0.375,25.0,44.0,0,7.0,21.0,5.0,10.0,8.0,16.0,5.0,11.0,Clippers,Lakers
20941,2011,102.0,0.41200000000000003,0.767,0.429,17.0,50.0,94.0,0.455,0.76,0.41700000000000004,24.0,42.0,1,1.0,22.0,5.0,9.0,2.0,26.0,3.0,9.0,Clippers,Lakers
20942,2011,108.0,0.48200000000000004,0.667,0.4,29.0,27.0,103.0,0.5479999999999999,0.7859999999999999,0.5,27.0,44.0,1,4.0,18.0,10.0,6.0,4.0,31.0,1.0,21.0,Clippers,Lakers
20943,2010,99.0,0.4370000000000001,0.609,0.429,28.0,50.0,92.0,0.413,0.818,0.15,12.0,45.0,1,5.0,23.0,9.0,11.0,8.0,23.0,7.0,12.0,Clippers,Lakers
20944,2010,86.0,0.4,0.684,0.391,25.0,52.0,87.0,0.425,0.632,0.368,23.0,39.0,0,4.0,16.0,13.0,19.0,2.0,17.0,10.0,17.0,Clippers,Lakers
20945,2009,107.0,0.506,0.737,0.391,31.0,48.0,91.0,0.395,0.679,0.364,20.0,49.0,1,7.0,21.0,9.0,12.0,2.0,16.0,3.0,14.0,Clippers,Lakers
20946,2009,102.0,0.46,0.7829999999999999,0.267,28.0,50.0,91.0,0.384,0.7829999999999999,0.318,17.0,44.0,1,6.0,18.0,5.0,11.0,3.0,18.0,9.0,10.0,Clippers,Lakers
20947,2008,97.0,0.48700000000000004,0.882,0.429,20.0,26.0,108.0,0.5,0.7390000000000001,0.23800000000000002,25.0,46.0,0,5.0,16.0,7.0,10.0,9.0,16.0,5.0,13.0,Clippers,Lakers
20948,2008,79.0,0.385,0.609,0.22699999999999998,24.0,32.0,117.0,0.512,0.758,0.526,28.0,51.0,0,5.0,29.0,9.0,18.0,3.0,19.0,7.0,16.0,Clippers,Lakers
20949,2007,78.0,0.361,0.593,0.222,17.0,45.0,106.0,0.488,0.625,0.379,25.0,42.0,0,7.0,20.0,5.0,12.0,7.0,20.0,9.0,8.0,Clippers,Lakers
20950,2007,95.0,0.45,0.759,0.071,26.0,45.0,113.0,0.46399999999999997,0.7140000000000001,0.385,27.0,40.0,0,3.0,28.0,6.0,16.0,6.0,22.0,7.0,11.0,Clippers,Lakers
20951,2006,90.0,0.423,0.8,0.364,25.0,45.0,82.0,0.425,0.667,0.33299999999999996,17.0,35.0,1,11.0,18.0,9.0,13.0,6.0,21.0,9.0,15.0,Clippers,Lakers
20952,2006,88.0,0.436,0.7829999999999999,0.182,15.0,44.0,97.0,0.5,0.526,0.33299999999999996,17.0,37.0,0,9.0,26.0,8.0,18.0,9.0,23.0,6.0,15.0,Clippers,Lakers
20953,2005,102.0,0.493,0.629,0.4,27.0,41.0,83.0,0.364,0.7140000000000001,0.389,17.0,40.0,1,7.0,27.0,9.0,10.0,6.0,27.0,5.0,16.0,Clippers,Lakers
20954,2005,109.0,0.513,0.8390000000000001,0.6,23.0,36.0,112.0,0.429,0.667,0.444,22.0,41.0,0,7.0,28.0,1.0,11.0,1.0,28.0,5.0,7.0,Clippers,Lakers
20955,2004,105.0,0.44799999999999995,0.6859999999999999,0.375,30.0,51.0,89.0,0.418,0.833,0.444,17.0,39.0,1,8.0,18.0,8.0,16.0,4.0,26.0,6.0,19.0,Clippers,Lakers
20956,2004,87.0,0.371,0.818,0.231,21.0,40.0,89.0,0.42100000000000004,1.0,0.313,10.0,46.0,0,5.0,21.0,10.0,9.0,4.0,20.0,2.0,15.0,Clippers,Lakers
20957,2003,103.0,0.4320000000000001,0.833,0.154,18.0,38.0,106.0,0.5489999999999999,0.6,0.308,28.0,39.0,0,5.0,21.0,10.0,12.0,5.0,23.0,8.0,19.0,Clippers,Lakers
20958,2003,101.0,0.486,0.765,0.273,22.0,52.0,98.0,0.38799999999999996,0.727,0.375,20.0,42.0,1,8.0,20.0,3.0,23.0,7.0,23.0,16.0,10.0,Clippers,Lakers
20959,2019,112.0,0.519,0.708,0.355,24.0,45.0,102.0,0.435,0.7140000000000001,0.39399999999999996,20.0,41.0,1,5.0,25.0,8.0,14.0,7.0,24.0,4.0,14.0,Clippers,Lakers
20960,2018,117.0,0.44,0.871,0.345,29.0,45.0,122.0,0.44799999999999995,0.815,0.43799999999999994,28.0,55.0,0,8.0,22.0,7.0,11.0,10.0,24.0,8.0,14.0,Clippers,Lakers
20961,2018,120.0,0.442,0.5379999999999999,0.326,26.0,51.0,123.0,0.457,0.8,0.423,28.0,56.0,0,8.0,27.0,11.0,8.0,4.0,24.0,7.0,16.0,Clippers,Lakers
20962,2017,100.0,0.494,0.429,0.33299999999999996,27.0,41.0,115.0,0.47700000000000004,0.875,0.436,25.0,49.0,0,1.0,17.0,8.0,17.0,6.0,23.0,8.0,17.0,Clippers,Lakers
20963,2017,120.0,0.48200000000000004,0.9329999999999999,0.35700000000000004,19.0,44.0,115.0,0.484,0.667,0.3670000000000001,23.0,43.0,1,3.0,22.0,7.0,17.0,5.0,29.0,10.0,16.0,Clippers,Lakers
20964,2017,104.0,0.439,0.649,0.308,23.0,39.0,111.0,0.489,0.696,0.31,28.0,51.0,0,4.0,27.0,12.0,23.0,1.0,35.0,12.0,27.0,Clippers,Lakers
20965,2016,115.0,0.551,0.8240000000000001,0.44,24.0,39.0,104.0,0.433,0.667,0.261,26.0,41.0,1,5.0,19.0,8.0,17.0,2.0,27.0,12.0,11.0,Clippers,Lakers
20966,2016,113.0,0.522,0.875,0.35700000000000004,28.0,42.0,97.0,0.45,0.556,0.47600000000000003,21.0,40.0,1,6.0,24.0,6.0,7.0,2.0,20.0,3.0,14.0,Clippers,Lakers
20967,2015,103.0,0.513,0.615,0.35,26.0,46.0,81.0,0.313,0.92,0.3,11.0,43.0,1,4.0,17.0,11.0,13.0,3.0,23.0,10.0,15.0,Clippers,Lakers
20968,2015,105.0,0.494,0.708,0.308,20.0,38.0,93.0,0.436,0.8,0.385,19.0,48.0,1,9.0,19.0,10.0,8.0,4.0,21.0,6.0,17.0,Clippers,Lakers
20969,2014,105.0,0.48100000000000004,0.667,0.292,25.0,46.0,100.0,0.41700000000000004,0.778,0.36,24.0,43.0,1,6.0,22.0,6.0,8.0,1.0,25.0,2.0,11.0,Clippers,Lakers
20970,2014,114.0,0.47100000000000003,0.733,0.364,29.0,42.0,89.0,0.435,0.588,0.25,21.0,46.0,1,5.0,16.0,9.0,6.0,1.0,20.0,3.0,12.0,Clippers,Lakers
20971,2019,116.0,0.5,0.773,0.44,32.0,42.0,120.0,0.505,0.519,0.364,29.0,49.0,0,2.0,26.0,9.0,10.0,4.0,22.0,8.0,12.0,Nuggets,Lakers
20972,2019,96.0,0.40700000000000003,0.941,0.207,26.0,35.0,105.0,0.46399999999999997,0.667,0.292,24.0,56.0,0,4.0,25.0,9.0,11.0,5.0,23.0,8.0,16.0,Nuggets,Lakers
20973,2013,134.0,0.545,0.5710000000000001,0.583,36.0,43.0,126.0,0.46399999999999997,0.8,0.444,30.0,47.0,1,4.0,24.0,8.0,12.0,6.0,21.0,8.0,14.0,Nuggets,Lakers
